timeDuration,nMovements,movementsDifficulty,robotSpeech,acrobaticMovements,movementsRepetition,movementsTransitionsDuration,humanMovements,balance,speed,bodyPartsCombination,musicBPM,sameStartEndPositionPlace,headMovement,armsMovement,handsMovement,legsMovement,feetMovement,musicGenre_electronic,musicGenre_folk,musicGenre_indie,musicGenre_latin,musicGenre_pop,musicGenre_rap,musicGenre_rock
103.0,22.0,2.0,0.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,120.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
135.0,15.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,98.0,0.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
124.0,22.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,134.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
134.0,21.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,111.0,0.0,2.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
129.0,13.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,103.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
144.0,19.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,99.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
165.0,16.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,140.0,1.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
128.0,22.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,83.0,0.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
118.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,165.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
109.0,15.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,118.0,1.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
130.0,19.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.0,20.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,90.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0,19.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,130.0,1.0,1.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
98.0,10.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,136.0,0.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
126.0,18.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,100.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125.0,20.0,3.0,0.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,120.0,1.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
111.0,18.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,128.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122.0,19.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,120.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
105.0,12.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,168.0,0.0,2.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,15.0,1.0,0.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,118.0,1.0,3.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
123.0,17.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,142.0,0.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,18.0,3.0,0.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,117.0,1.0,3.0,2.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
129.0,21.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,142.0,1.0,2.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
103.0,12.0,2.0,0.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,154.0,1.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
151.0,20.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,93.0,0.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
104.0,17.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,116.0,0.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
128.0,15.0,1.0,0.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,118.0,1.0,3.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
110.0,20.0,2.0,0.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,140.0,1.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
106.0,20.0,1.0,0.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,114.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
140.0,22.0,2.0,0.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,95.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
94.0,21.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,128.0,1.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
142.0,19.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,138.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.0,15.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,98.0,0.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
102.0,13.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,124.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149.0,20.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,130.0,0.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
143.0,18.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
135.0,15.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,98.0,0.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
140.0,18.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,140.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
102.0,13.0,3.0,0.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,141.0,1.0,3.0,3.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
134.0,16.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,95.0,0.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,14.0,3.0,0.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,141.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
118.0,22.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,115.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
103.0,13.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,127.0,0.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
112.0,10.0,3.0,0.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,94.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
117.0,19.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,110.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94.0,19.0,3.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,121.0,0.0,3.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.0,18.0,2.0,0.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,122.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
108.0,13.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,159.0,0.0,1.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
123.0,15.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,157.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,12.0,2.0,0.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,136.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1112.0,20.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,90.0,0.0,2.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
103.0,20.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,110.0,1.0,2.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147.0,20.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,127.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119.0,20.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,140.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.0,18.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,140.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
119.0,10.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,134.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
119.0,19.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,118.0,0.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
141.0,21.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,90.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
112.0,19.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,131.0,0.0,3.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
126.0,20.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,121.0,0.0,3.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
102.0,20.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,118.0,0.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
111.0,19.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,140.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
122.0,19.0,3.0,0.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,134.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
134.0,15.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,99.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
119.0,20.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,110.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
93.0,14.0,3.0,0.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,131.0,0.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
149.0,19.0,3.0,0.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,135.0,1.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
101.0,20.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,125.0,1.0,1.0,3.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
102.0,11.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,135.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
113.0,18.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,121.0,0.0,1.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
128.0,21.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,123.0,1.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
110.0,20.0,2.0,0.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,148.0,1.0,3.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
147.0,16.0,2.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,135.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
123.0,10.0,2.0,0.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,135.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
103.0,17.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,154.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
125.0,15.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,152.0,0.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
110.0,17.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,103.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
97.0,18.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,128.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
136.0,16.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,126.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
133.0,16.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,133.0,0.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
107.0,17.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,97.0,1.0,3.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
136.0,20.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,90.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
146.0,20.0,2.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,92.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,15.0,2.0,0.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,159.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
107.0,14.0,1.0,0.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,132.0,0.0,2.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
105.0,18.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,135.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
128.0,18.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,137.0,0.0,3.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107.0,13.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,103.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
111.0,21.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,140.0,1.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
100.0,12.0,2.0,0.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,136.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
116.0,13.0,1.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,129.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
101.0,17.0,3.0,0.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,156.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119.0,18.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,110.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
107.0,20.0,3.0,0.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,118.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
134.0,20.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,98.0,0.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
105.0,19.0,3.0,0.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,110.0,1.0,2.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
116.0,18.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,100.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
114.0,16.0,1.0,0.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,124.0,0.0,1.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
124.0,16.0,3.0,0.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,156.0,1.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,18.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,110.0,0.0,3.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
130.0,19.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.0,15.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,98.0,0.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
103.0,19.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,156.0,1.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1099.0,18.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,132.0,0.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
114.0,16.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,85.0,0.0,1.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
120.0,22.0,2.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,136.0,0.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
98.0,21.0,1.0,0.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,112.0,0.0,3.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
118.0,12.0,3.0,0.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,155.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
131.0,20.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,80.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
111.0,14.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,145.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
116.0,10.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,132.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
105.0,21.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,129.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
122.0,12.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,103.0,0.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
120.0,12.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,167.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
104.0,15.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,150.0,0.0,3.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
102.0,11.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,151.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,21.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,120.0,0.0,1.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.0,16.0,3.0,0.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,153.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
126.0,21.0,1.0,0.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,90.0,1.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
133.0,21.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,128.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
128.0,20.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,124.0,1.0,1.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,12.0,2.0,0.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,136.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
111.0,19.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,110.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,20.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,93.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107.0,20.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,110.0,1.0,3.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
